text,label
"Election-Year Rate Hike Puzzles Some WASHINGTON - Going against conventional wisdom, the Federal Reserve is raising interest rates in an election year. And it is Fed Chairman Alan Greenspan, a Republican, who is leading the charge even though an incumbent Republican in the White House is facing voter unrest about the state of the economy...",Politics
"A Gandhi preaches peace in Mideast RAMALLAH, West Bank -- A grandson of Mohandas Gandhi took the Indian leader's doctrine of nonviolent resistance yesterday to Yasser Arafat's bullet-riddled headquarters in the heart of the Israeli-Palestinian conflict.",Politics
"Detroit Rock City: Wakefield baffles What they continue to demonstrate, more than anything else, is an impeccable sense of timing. When to run. When to hit. When to start playing like a tried-and-true ",Sport
Ecclestone shrugs off challenge London - Formula One supremo Bernie Ecclestone has shrugged off a High Court ruling that challenged the businessman #39;s control of the firm behind Grand Prix racing.,Sport
UNLV Names Sanford Head Football Coach  LAS VEGAS (Sports Network) - Mike Sanford has been hired as  the ninth head football coach at UNLV. The former Utah  offensive coach takes over for the retired John Robinson.,Sport
Ameobi the bait in race for Rooney deal Newcastle emerged as serious candidates to win the battle for Wayne Rooney last night after Everton rejected Manchester United #39;s offer of 20m for the striker #39;s services.,Sport
Darfur rebels boycott talks for 24 hours over attacks ABUJA : Darfur #39;s two rebel groups said they would boycott African Union-led peace talks with Sudanese officials for one day in protest at alleged recent attacks on civilians by government forces.,Politics
"US sailors lose guessing game In the course of an hour, the notorious Meltemi wind yesterday cost American sailors Tim Wadlow of Marblehead and Pete Spaulding their chance to win a medal in their first Olympics.",Sport
"Ba #39;asyir transferred to Cipinang, formal charges expected in days Investigators submitted the case file on cleric Abu Bakar Ba #39;asyir to prosecutors on Wednesday, paving the way for his trial on charges of involvement in a string of terrorist attacks across the country.",Politics
Brooks Returns Star sophomore linebacker Ahmad Brooks is back with the first string after a curious demotion prior to the season-opening win over Temple last Saturday.,Sport
"Putin Flies to Chechnya Ahead of Vote A week before the Chechen presidential election, President Vladimir Putin made a surprise visit to Chechnya on Sunday to lay red carnations on the grave of slain Chechen leader Akhmad Kadyrov.",Politics
"Have your say John Robertson today spoke of his pride at seeing son Nathan scoop an Olympic silver medal and insisted:  quot;We are definitely celebrating, rather than commiserating. quot; ...",Sport
"U.N. Fears Child Mercenaries Being Hired in Liberia (Reuters) Reuters - Child soldiers who fought during\Liberia's 14-year civil war may be being recruited to fight\again as mercenaries in neighboring Guinea, a senior U.N.\official said.",Politics
Arsenal equal Nottingham Forest #39;s 42-match unbeaten record with a &lt;b&gt;...&lt;/b&gt; It was not enough for Arsenal to make their mark by pulling level with Nottingham Forest #39;s record of 42 League matches undefeated.,Sport
"World ; Afghan leader Karzai sworn in under US smiles  quot;This is Afghanistan #39;s best opportunity to establish a reform-oriented government, quot; said Andrew Wilder of the Afghan Research and Evaluation Unit think tank.",Politics
"Hurricane Ivan Pushes Up Titans Game in Miami Nashville, Tenn. (WVLT/AP) - It looks like Mother Nature isn #39;t much of a sports fan. The Tennessee Titans and the Miami Dolphins will play 24 hours early, courtesy of Hurricane Ivan.",Sport
Georgia Tech Admits Certifying Violation (AP) AP - Georgia Tech acknowledged Friday that it certified 17 athletes as eligible when they had not met the NCAA's academic requirements.,Sport
"Athens Games halfway home free Staggering traffic problems, nightmarish security concerns and incomplete construction of sports venues that would cause an embarrassment to the host country.",Sport
Kerry sees 'route to a nuclear 9/11' in North Korea (AFP) AFP - US presidential hopeful John Kerry slammed President George W. Bush's North Korea policy amid reports of a mysterious blast in the isolated Asian state.,Politics
"Heavy Rains, Flooding Kill 55 in China's Sichuan (Reuters) Reuters - Flooding and landslides set off by\heavy rains have killed 55 people and left 52 missing in\China's southwestern province of Sichuan, state media said on\Monday.",Politics
"Greenspan Cautions on Baby Boomer Benefits JACKSON, Wyo. - Federal Reserve Chairman Alan Greenspan said Friday that the country will face ""abrupt and painful"" choices if Congress does not move quickly to trim the Social Security and Medicare benefits that have been promised to the baby boom generation...",Politics
"Bolton Sends Liverpool to First Loss, 1-0 (AP) AP - Liverpool lost for the first time in the Premier League this season, beaten 1-0 at Bolton on Sunday on a 38th-minute goal by Kevin Davies.",Sport
"Cuban influence benefits Thai ATHENS -- Yudel Johnson lost the gold medal to a shadow last night. The Cuban light welterweight was slickly outpointed by Thailand's Manus Boonjumnong at Peristeri Boxing Hall, 17-11, but what really beat him was Cuba's exporting of its coaches to a host of other countries.",Sport
Deadly day in Iraq  Suicide bomber attacks American and Iraqi &lt;b&gt;...&lt;/b&gt; Seven US Marines and 3 Iraqi National guard soldiers have died in a car bomb attack in Iraq. The dead were riding in two military Humvee vehicles on the outskirts of Fallujah when the massive bomb was detonated.,Politics
"Minnesota Wild re-sign defenceman Nick Schultz to one-year deal The Minnesota Wild re-signed defenceman Nick Schultz to a one-year contract on Tuesday. Schultz established career-highs in games played (79), goals (6), assists (10), points (16), shots (72) and plus/minus rating (12) last season.",Sport
"Wilson takes lead at Texas Open Some tough playing conditions cooled off Ted Purdy on Friday. A day after matching the course record with a 61, Purdy struggled through the stifling heat ",Sport
"FOOTBALL: D-DAY ON DEAL FOR ROONEY WAYNE ROONEY #39;S future will be decided today, with Everton chairman Bill Kenwright due to travel to Old Trafford for talks. He will meet Manchester United chief executive David Gill before ",Sport
"Command Failure Seen at Fault in Beslan Massacre  MOSCOW (Reuters) - Security forces bungled the handling of  Russia's worst hostage drama because nobody was in charge and  special forces were not ready when the shooting started,  security analysts said on Monday.",Politics
"Maddux Wins No. 302, Baker Wins No. 1,000 (AP) AP - Greg Maddux pitched the Chicago Cubs into the lead in the NL wild-card race and gave Dusty Baker a win to remember. Maddux threw seven shutout innings for his 302nd career win, Baker got his 1,000th victory as a manager and Chicago beat the Montreal Expos 5-2 on Monday night.",Sport
"Greek weightlifter stripped of bronze Athens, Greece (Sports Network) - Greek weightlifter Leonidas Sampanis on Sunday was stripped of the bronze medal he won last week and banished from the Athens Games for failing an antidoping test.",Sport
"CHINA WATCH: HK Democrats Nearing Path To Beijing Talks HONG KONG (Dow Jones)--Pro-democracy parties look set to increase their seats in Hong Kong #39;s Legislative Council elections next month, a result that could finally pave the way for a direct dialogue with Beijing.",Politics
"PM: No meddling in Anwars hearing Kuala Lumpur: Prime Minister Datuk Seri Abdullah Ahmad Badawi said there will be no political interference in a Federal Court ruling today (Thursday) on whether to free former Deputy Prime Minister Datuk Seri Anwar Ibrahim, when it decides on his final ",Politics
"Two killed in bomb blast south of Baghdad A car bomb has exploded in the Iraqi town of Suwayra, south of Baghdad, killing two people and wounding 10, the Interior Ministry says.",Politics
"U.S. Study Says a Nuclear Iran Would Aid More Terror  WASHINGTON (Reuters) - Iran could acquire a nuclear bomb in  the next one to four years and would become more willing to aid  terrorist groups once it has an atomic capability, according to  a U.S. study released on Tuesday.",Politics
"Sides Still Far Apart With two fruitless negotiating sessions behind them and only one month left before an NHL lockout, the league and the players association will return to the bargaining table on Tuesday.",Sport
"The Crisis in Darfur, Written Remarks, Senate Foreign Relations &lt;b&gt;...&lt;/b&gt; Mr. Chairman, members of the committee, thank you for the opportunity to testify on the situation in Darfur. Let me start by reviewing a little history.",Politics
Kerry TV Ad Pins Veterans' Attack Firmly on Bush The advertisement blames President Bush for a campaign that Senator John Kerry said had smeared his Vietnam record.,Politics
BC's Peterson a pistol at QB The key third-down conversion was typical of Paul Peterson's play in Boston College's 21-7 victory over Penn State Saturday night in an ABC-televised home opener before a sellout Alumni Stadium crowd.,Sport
Freshman Sparkles as Notre Dame Rebounds Freshman Darius Walker had two fourth-quarter touchdowns and the Fighting Irish renewed hope for a turnaround season by upsetting the eighth-ranked Wolverines.,Sport
"Marion Jones bombs out of Athens Winner of five medals and arguably the biggest star of the Sydney Games four years ago, the American finished fifth in Friday #39;s long jump and -- barely one hour later -- went out with the US 4x100m relay team.",Sport
